"Enjoy your meal 😆
🍔🍟🍳🍗🍕🍮🍹";['Fatma Ben Alaya', '', 'Nom du sandwitch stp ? Saha', '']
"Enjoy your meal 😆
🍔🍟🍳🍗🍕🍮🍹";['Fatma Ben Alaya', '', 'Nom du sandwitch stp ? Saha', '']
"Ompv chez smugs la marsa un très bon brunch
The handsom one a15 d
Vraiment c est un délice il se compose d un café et jus (au choix)
Bresaola,salade roquette, œuf a la coque, fromage,toast et sauce maison
C est un régal a essayer";['Maminette Ay', '']
"Ompv chez smugs la marsa un très bon brunch
The handsom one a15 d
Vraiment c est un délice il se compose d un café et jus (au choix)
Bresaola,salade roquette, œuf a la coque, fromage,toast et sauce maison
C est un régal a essayer";['Maminette Ay', '']
C'est trooooop bon;['', '', 'Ekher mara ritek en régime :p saha :)', '', 'Hhhhh oui oui mais un peu de changement yeziii mél régime loool', '', 'je confirme !!', '']
C'est trooooop bon;['', '', 'Ekher mara ritek en régime :p saha :)', '', 'Hhhhh oui oui mais un peu de changement yeziii mél régime loool', '', 'je confirme !!', '']
"Une vrai #régal
OMPV une farm crêpe à (8dt6) et la big smug's pizza à (22dt)";['Saha hafoutha beyna bnina :D', '']
"Une vrai #régal
OMPV une farm crêpe à (8dt6) et la big smug's pizza à (22dt)";['Saha hafoutha beyna bnina :D', '']
"On a manger pour vous Chez Smugs la marsa un excellent brunch
The generous a 29900
2 Cafe 2 jus ,saucisses , chicken wings, poulet en brochette, légumes grillé, potatos Maison, fromage varié, jambon grillé,oeufs et sauce Maison, brochette de fruit sauce Nutella. Note 9.5 /10
Quantité généreuse ...";['Bonne appétit inchalah on viendra goutter', '']
"On a manger pour vous Chez Smugs la marsa un excellent brunch
The generous a 29900
2 Cafe 2 jus ,saucisses , chicken wings, poulet en brochette, légumes grillé, potatos Maison, fromage varié, jambon grillé,oeufs et sauce Maison, brochette de fruit sauce Nutella. Note 9.5 /10
Quantité généreuse ...";['Bonne appétit inchalah on viendra goutter', '']
"Ompv à smug's lac1
2 tacos
1 Crispy chiken9.5dtet 1 beef 10 dt
Un pur délice prix 😍";['Amal Alabidi', '', 'Salma Sellami Ghada Oueslati', '']
"Ompv à smug's lac1
2 tacos
1 Crispy chiken9.5dtet 1 beef 10 dt
Un pur délice prix 😍";['Amal Alabidi', '', 'Salma Sellami Ghada Oueslati', '']
"Bonne journée a tout le monde
Veuillez me recommander une adresse de salon de thé genre (Smug's) sur la zone zahra_hammem-lif ??";"['https://www.facebook.com/Gelato-Stellina-Boumhel-1043968052283040/?fref=ts', ""Gelato Stellina\nGelato Stellina vous propose des produits 100% italiens; des glaces artisanales, du yaourt glacé et d'...\n4.5 stars"", '4.5 stars', '4.5 stars', 'https://www.facebook.com/Le-Local-946356898785996/', 'Le Local\nRestaurant\n4.5 stars', '4.5 stars', '4.5 stars']"
"Bonne journée a tout le monde
Veuillez me recommander une adresse de salon de thé genre (Smug's) sur la zone zahra_hammem-lif ??";"['https://www.facebook.com/Gelato-Stellina-Boumhel-1043968052283040/?fref=ts', ""Gelato Stellina\nGelato Stellina vous propose des produits 100% italiens; des glaces artisanales, du yaourt glacé et d'...\n4.5 stars"", '4.5 stars', '4.5 stars', 'https://www.facebook.com/Le-Local-946356898785996/', 'Le Local\nRestaurant\n4.5 stars', '4.5 stars', '4.5 stars']"
"Smug’s
مشيت كايت الجمعة اللي فاتت في smug’s ما نحكياكمش على الحالة سيرفيس عالحيط و زيد تقعد ساعة تستنى و الغلا و الكوا غلاو في الاسوام و بدلو الارتيكلوات يتكلفو ارخص و والله الكفار اكثر مالسرفورات
ان شاء الله ما تحصلوش كيفي";[]
"Smug’s
مشيت كايت الجمعة اللي فاتت في smug’s ما نحكياكمش على الحالة سيرفيس عالحيط و زيد تقعد ساعة تستنى و الغلا و الكوا غلاو في الاسوام و بدلو الارتيكلوات يتكلفو ارخص و والله الكفار اكثر مالسرفورات
ان شاء الله ما تحصلوش كيفي";[]
"Un vrai délice chez Smug's Ennasser
Je ne change jamais une équipe qui gagne!!
Un brunch royal seulement à 15dt!! 🥐🧀🥞🍳☕🍷🥗😍
Merci frèro Skander pour ce régal!!! ☺️👌💪";['Sa7a,pour deux personnes', '', 'Nedia Letaief Sabrina Sabrina', '', 'Adnane Boubaker', '', 'Senda Reguei', '', 'pour 2 personnes 15d ?', '']
"Un vrai délice chez Smug's Ennasser
Je ne change jamais une équipe qui gagne!!
Un brunch royal seulement à 15dt!! 🥐🧀🥞🍳☕🍷🥗😍
Merci frèro Skander pour ce régal!!! ☺️👌💪";['Sa7a,pour deux personnes', '', 'Nedia Letaief Sabrina Sabrina', '', 'Adnane Boubaker', '', 'Senda Reguei', '', 'pour 2 personnes 15d ?', '']
Une pizza herbivore à 13dt500, un Oreo shake à 8dt et une assiette frites Bécon fromage offerte par le gérant Skander Ben Ali! Merci pour ces purs moments de bonheur!!;"['Je confirme bénnna 3la bénnna!! 😊', '', 'J ai oublié ton Vanilla cappuccino !!! (5dt400)', '', ""Smug's it will be a phenomenon , using only the finest quality of beef, ckicken, smoked salmon.... It's lean, healthy, and exquisitely tasty ! Je le conseille et vs ne le regrettez pas!"", '']"
Une pizza herbivore à 13dt500, un Oreo shake à 8dt et une assiette frites Bécon fromage offerte par le gérant Skander Ben Ali! Merci pour ces purs moments de bonheur!!;"['Je confirme bénnna 3la bénnna!! 😊', '', 'J ai oublié ton Vanilla cappuccino !!! (5dt400)', '', ""Smug's it will be a phenomenon , using only the finest quality of beef, ckicken, smoked salmon.... It's lean, healthy, and exquisitely tasty ! Je le conseille et vs ne le regrettez pas!"", '']"
Smugs sousse;[]
Smugs sousse;[]
"Good morning
Wishing you a day full
Of joyful moments 😊";['Good morning\nWishing you a day full\nOf joyful moments 😊', '', 'Stoufa El Mehdi', '', 'Mallouka Boudali\nArwa Rourou\nRahma Boudali', '', 'A combien ??', '', 'Ramla Khiari Rahma Hamdi', '']
"Good morning
Wishing you a day full
Of joyful moments 😊";['Good morning\nWishing you a day full\nOf joyful moments 😊', '', 'Stoufa El Mehdi', '', 'Mallouka Boudali\nArwa Rourou\nRahma Boudali', '', 'A combien ??', '', 'Ramla Khiari Rahma Hamdi', '']
J mange pour vous des pancakes au nutella une tuerie;[]
J mange pour vous des pancakes au nutella une tuerie;[]
"Ompv chez smugs la marsa un très bon brunch
The handsom one a15 d
Vraiment c est un délice il se compose d un café et jus (au choix)
Bresaola,salade roquette, œuf a la coque, fromage,toast et sauce maison
C est un régal a essayer";[]
"Ompv chez smugs la marsa un très bon brunch
The handsom one a15 d
Vraiment c est un délice il se compose d un café et jus (au choix)
Bresaola,salade roquette, œuf a la coque, fromage,toast et sauce maison
C est un régal a essayer";[]
On a Mangé Pour Vous : 2 Tacos poulet, une Crêpe thon fromage et le fameux, le succulent et l'irrésistible Hamburger classique de Smug's!! Un accueil chaleureux et un service plus que parfait! Merci à toute l'équipe de Smug's Ennasr pour ce que vous faite et si la commande prend du temps c'est pour...;['', '']
On a Mangé Pour Vous : 2 Tacos poulet, une Crêpe thon fromage et le fameux, le succulent et l'irrésistible Hamburger classique de Smug's!! Un accueil chaleureux et un service plus que parfait! Merci à toute l'équipe de Smug's Ennasr pour ce que vous faite et si la commande prend du temps c'est pour...;['', '']
Crêpe poulets fromage champignons original par la forme et par le goût. Lieu smug's la marsa, prix 8d;[]
Crêpe poulets fromage champignons original par la forme et par le goût. Lieu smug's la marsa, prix 8d;[]
Un vrai régal !;"['', 'Arrêtez de manger pour nous. Soyez discrète.', '', 'Bsaha ouraha', '', ""Décrit nous c'est quoi ça ? Un cheese burger ?"", '', 'Where is the chicken :-p', '', 'La mozzarella fondante mmmmmm délicieuse', '', 'y a quoi dedans ? pas que du fromage j’espère', '', 'Poulet panné, champignons, tomates, poivrons, fromages ...', '']"
Un vrai régal !;"['', 'Arrêtez de manger pour nous. Soyez discrète.', '', 'Bsaha ouraha', '', ""Décrit nous c'est quoi ça ? Un cheese burger ?"", '', 'Where is the chicken :-p', '', 'La mozzarella fondante mmmmmm délicieuse', '', 'y a quoi dedans ? pas que du fromage j’espère', '', 'Poulet panné, champignons, tomates, poivrons, fromages ...', '']"
On a dévoré pour vous au SMUG'S Ennasr une Pizza burger Carnivore (17d500) et un Tacos poulet (10d500)... Un moment d'extase!! merci pour tout le staff surtout Skander le gérant!!;"['Houssem Ferchichi batard batard batard batard', '', 'La ça a été le couteau dans le coeur . je suis au régime je bouffe des galettes de mais toute la journée', '', 'Loooooool y a pas de bouffe à Bruxelles?!!', '', 'Loool Ena c fini le régime!!! La fiesta gastronomique calorifique!!!', '', ""pas comme ca jtassure ya pas autant de variété qu'a tunis. et pas aussi bon. moi jai commencé ya 4 jour. ma recompense sera ce pizza burger carnivore en octobre quand je descend a tunis"", '', ""entre parenthèse le tacos aussi à l'air méchant"", '', 'Un tacos sans piti loool on ira ensemble nchlh!!', '', 'sans faute ptit dej diner', '', 'nhar calorie fel smugs', '', 'Houssem Ferchichi bhia pizza win fi naser', '']"
On a dévoré pour vous au SMUG'S Ennasr une Pizza burger Carnivore (17d500) et un Tacos poulet (10d500)... Un moment d'extase!! merci pour tout le staff surtout Skander le gérant!!;"['Houssem Ferchichi batard batard batard batard', '', 'La ça a été le couteau dans le coeur . je suis au régime je bouffe des galettes de mais toute la journée', '', 'Loooooool y a pas de bouffe à Bruxelles?!!', '', 'Loool Ena c fini le régime!!! La fiesta gastronomique calorifique!!!', '', ""pas comme ca jtassure ya pas autant de variété qu'a tunis. et pas aussi bon. moi jai commencé ya 4 jour. ma recompense sera ce pizza burger carnivore en octobre quand je descend a tunis"", '', ""entre parenthèse le tacos aussi à l'air méchant"", '', 'Un tacos sans piti loool on ira ensemble nchlh!!', '', 'sans faute ptit dej diner', '', 'nhar calorie fel smugs', '', 'Houssem Ferchichi bhia pizza win fi naser', '']"
"On a mangé pour vous un brunch à smug's marsa ""the generos"" pour 2 personnes qui contient :
- 2 cafés au choix,
- 2 jus au choix,
- saucisses
- chicken wings
- poulet en brochette
- légumes grillés,potates
- charcuterie et fromage
- oeufs et sauce Maison
- brochette...";['Slim Becha Ben Romdhane', '', 'Mouna Achour', '', 'Stoufa El Mehdi', '', 'Bedoui Intissar Amira Boughdir un régal n3awdo nmchiw mab3adhna :D', '', 'Mais par contre celui a ennasser c une vrai catastrophe! Une vraie arnaque avec des chaises sales, une vaiselle cassée, des produits pas frais et un service nul! Je comprend pas! Y a une difference entre les differents resto de la même enseigne???', '', 'Senda Reguei', '', 'Mounira Zribi', '', 'Nidhal Matmati', '', 'ma3 wa9tech youfa leur petit dej svp?', '']
"On a mangé pour vous un brunch à smug's marsa ""the generos"" pour 2 personnes qui contient :
- 2 cafés au choix,
- 2 jus au choix,
- saucisses
- chicken wings
- poulet en brochette
- légumes grillés,potates
- charcuterie et fromage
- oeufs et sauce Maison
- brochette...";['Slim Becha Ben Romdhane', '', 'Mouna Achour', '', 'Stoufa El Mehdi', '', 'Bedoui Intissar Amira Boughdir un régal n3awdo nmchiw mab3adhna :D', '', 'Mais par contre celui a ennasser c une vrai catastrophe! Une vraie arnaque avec des chaises sales, une vaiselle cassée, des produits pas frais et un service nul! Je comprend pas! Y a une difference entre les differents resto de la même enseigne???', '', 'Senda Reguei', '', 'Mounira Zribi', '', 'Nidhal Matmati', '', 'ma3 wa9tech youfa leur petit dej svp?', '']
Onctueux et crémeux cheesecake de chez Smug's Ennasr.. et une équipe toujours aussi souriante et sympathique ❤;"['Non ! A ce point ?', '', 'Très consistant :)', '', 'Prix je crois 8dt', '', 'Pas mal pas mal ! A déguster forcément...', '', 'ur welcome lella Lilia Fth ;)', '', 'Ena je parie mé ifoutich il 5 minutes fi sahni :)', '', ""Bon moi je l'ai mangé sur 6 fois et je l'ai partagé zeda w chay ma 7abech youfa :)"", '', 'Lol :) sahha ou bichfé linnes illi klét il koll :)', '', 'Hola guapa', '', 'Miam', '']"
Onctueux et crémeux cheesecake de chez Smug's Ennasr.. et une équipe toujours aussi souriante et sympathique ❤;"['Non ! A ce point ?', '', 'Très consistant :)', '', 'Prix je crois 8dt', '', 'Pas mal pas mal ! A déguster forcément...', '', 'ur welcome lella Lilia Fth ;)', '', 'Ena je parie mé ifoutich il 5 minutes fi sahni :)', '', ""Bon moi je l'ai mangé sur 6 fois et je l'ai partagé zeda w chay ma 7abech youfa :)"", '', 'Lol :) sahha ou bichfé linnes illi klét il koll :)', '', 'Hola guapa', '', 'Miam', '']"
On a mangé pour vous le sublime Tacos au poulet (10dt900), la fameuse pizza Harley (18dt000) et 2 vanille cherry (6dt500);[]
